person_id,first_name,last_name,display_first_last,display_last_comma_first,display_fi_last,player_slug,birthdate,school,country,last_affiliation,height,weight,season_exp,jersey,position,rosterstatus,games_played_current_season_flag,team_id,team_name,team_abbreviation,team_code,team_city,playercode,from_year,to_year,dleague_flag,nba_flag,games_played_flag,draft_year,draft_round,draft_number,greatest_75_flag
78020,Dick,Rosenthal,Dick Rosenthal,"Rosenthal, Dick",D. Rosenthal,dick-rosenthal,1933-01-20 00:00:00,Notre Dame,USA,Notre Dame/USA,6-5,205,2.0,15,Forward,Inactive,N,1610612765,Pistons,FTW,pistons,Ft. Wayne Zollner,HISTADD_dick_rosenthal,1954.0,1956.0,N,Y,Y,1954,1,4,N
203082,Terrence,Ross,Terrence Ross,"Ross, Terrence",T. Ross,terrence-ross,1991-02-05 00:00:00,Washington,USA,Washington/USA,6-7,206,11.0,8,Guard-Forward,Active,N,1610612756,Suns,PHX,suns,Phoenix,terrence_ross,2012.0,2023.0,N,Y,Y,2012,1,8,N
78021,Doug,Roth,Doug Roth,"Roth, Doug",D. Roth,doug-roth,1967-08-24 00:00:00,Tennessee,USA,Tennessee/USA,6-11,255,1.0,13,Forward,Inactive,N,1610612764,Bullets,WAS,wizards,Washington,HISTADD_doug_roth,1989.0,1989.0,N,Y,Y,1989,2,41,N
78022,Scott,Roth,Scott Roth,"Roth, Scott",S. Roth,scott-roth,1963-06-03 00:00:00,Wisconsin,USA,Wisconsin/USA,6-8,212,3.0,3,Forward,Inactive,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,HISTADD_scott_roth,1987.0,1989.0,N,Y,Y,1985,4,82,N
78023,Irv,Rothenberg,Irv Rothenberg,"Rothenberg, Irv",I. Rothenberg,irv-rothenberg,1921-12-31 00:00:00,Long Island-Brooklyn,USA,Long Island-Brooklyn/USA,6-7,215,3.0,3,Center,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_irv_rothenberg,1946.0,1948.0,N,Y,Y,1947,,,N
78024,Mickey,Rottner,Mickey Rottner,"Rottner, Mickey",M. Rottner,mickey-rottner,1919-03-23 00:00:00,Loyola-Chicago,USA,Loyola-Chicago/USA,5-10,180,2.0,,Guard,Inactive,N,1610610025,Stags,CHS,stags,Chicago,HISTADD_mickey_rottner,1946.0,1947.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
78025,Dan,Roundfield,Dan Roundfield,"Roundfield, Dan",D. Roundfield,dan-roundfield,1953-05-26 00:00:00,Central Michigan,USA,Central Michigan/USA,6-8,205,11.0,5,Forward,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,HISTADD_dan_roundfield,1976.0,1986.0,N,Y,Y,1975,2,28,N
78026,Giff,Roux,Giff Roux,"Roux, Giff",G. Roux,giff-roux,1923-06-28 00:00:00,Kansas,USA,Kansas/USA,6-5,195,3.0,,Forward,Inactive,N,1610610034,Bombers,BOM,bombers,St. Louis,HISTADD_giff_roux,1946.0,1948.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
78027,Ron,Rowan,Ron Rowan,"Rowan, Ron",R. Rowan,ron-rowan,1962-04-23 00:00:00,St. John's (NY),USA,St. John's (NY)/USA,6-5,200,1.0,11,Forward,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,HISTADD_ron_rowan,1986.0,1986.0,N,Y,Y,1986,3,67,N
78028,Curtis,Rowe,Curtis Rowe,"Rowe, Curtis",C. Rowe,curtis-rowe,1949-07-02 00:00:00,UCLA,USA,UCLA/USA,6-7,225,8.0,41,Forward,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,HISTADD_curtis_rowe,1971.0,1978.0,N,Y,Y,1971,1,11,N
78029,Jim,Rowinski,Jim Rowinski,"Rowinski, Jim",J. Rowinski,jim-rowinski,1961-01-04 00:00:00,Purdue,USA,Purdue/USA,6-8,250,2.0,50,Center,Inactive,N,1610612748,Heat,MIA,heat,Miami,HISTADD_jim_rowinski,1988.0,1989.0,N,Y,Y,1984,4,86,N
78030,Derrick,Rowland,Derrick Rowland,"Rowland, Derrick",D. Rowland,derrick-rowland,1959-06-21 00:00:00,SUNY-Potsdam,USA,SUNY-Potsdam/USA,6-5,195,1.0,12,Forward,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,HISTADD_derrick_rowland,1985.0,1985.0,N,Y,Y,1981,10,211,N
78031,Brian,Rowsom,Brian Rowsom,"Rowsom, Brian",B. Rowsom,brian-rowsom,1965-10-23 00:00:00,North Carolina-Wilmington,USA,North Carolina-Wilmington/USA,6-9,220,3.0,32,Forward,Inactive,N,1610612766,Hornets,CHH,hornets,Charlotte,HISTADD_brian_rowsom,1987.0,1989.0,N,Y,Y,1987,2,34,N
200750,Brandon,Roy,Brandon Roy,"Roy, Brandon",B. Roy,brandon-roy,1984-07-23 00:00:00,Washington,USA,Washington/USA,6-6,211,6.0,3,Guard,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,brandon_roy,2006.0,2012.0,N,Y,Y,2006,1,6,N
140,Donald,Royal,Donald Royal,"Royal, Donald",D. Royal,donald-royal,1966-05-22 00:00:00,Notre Dame,USA,Notre Dame/USA,6-8,218,8.0,5,Forward,Inactive,N,1610612753,Magic,ORL,magic,Orlando,donald_royal,1989.0,1997.0,N,Y,Y,1987,3,52,N
78033,Bob,Royer,Bob Royer,"Royer, Bob",B. Royer,bob-royer,1927-10-15 00:00:00,Indiana State,USA,Indiana State/USA,5-10,155,1.0,,Guard,Inactive,N,1610610027,Nuggets,DN,nuggets,Denver,HISTADD_bob_royer,1949.0,1949.0,N,Y,Y,1949,8,,N
32,Clifford,Rozier,Clifford Rozier,"Rozier, Clifford",C. Rozier,clifford-rozier,1972-10-31 00:00:00,Louisville,USA,Louisville/USA,6-11,245,4.0,,Center,Inactive,N,0,,,,,clifford_rozier,1994.0,1997.0,N,Y,Y,1994,1,16,N
1626179,Terry,Rozier,Terry Rozier,"Rozier, Terry",T. Rozier,terry-rozier,1994-03-17 00:00:00,Louisville,USA,Louisville/USA,6-1,190,8.0,3,Guard,Active,N,1610612766,Hornets,CHA,hornets,Charlotte,terry_rozier,2015.0,2023.0,Y,Y,Y,2015,1,16,N
2462,Guy,Rucker,Guy Rucker,"Rucker, Guy",G. Rucker,guy-rucker,1977-07-27 00:00:00,Iowa,USA,Iowa/USA,6-9,270,2.0,4,Forward-Center,Inactive,N,1610612744,Warriors,GSW,warriors,Golden State,guy_rucker,2002.0,2002.0,N,Y,Y,1999,,,N
78035,Delaney,Rudd,Delaney Rudd,"Rudd, Delaney",D. Rudd,delaney-rudd,1962-11-08 00:00:00,Wake Forest,USA,Wake Forest/USA,6-2,180,4.0,11,Guard,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,HISTADD_delaney_rudd,1989.0,1992.0,N,Y,Y,1985,4,83,N
78036,John,Rudd,John Rudd,"Rudd, John",J. Rudd,john-rudd,1955-08-07 00:00:00,McNeese State,USA,McNeese State/USA,6-7,230,1.0,52,Forward,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_john_rudd,1978.0,1978.0,N,Y,Y,1978,2,32,N
204014,Damjan,Rudez,Damjan Rudez,"Rudez, Damjan",D. Rudez,damjan-rudez,1986-06-17 00:00:00,Zaragoza,Croatia,Zaragoza/Croatia,6-10,228,4.0,3,Forward,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,damjan_rudez,2014.0,2016.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
78037,John,Rudometkin,John Rudometkin,"Rudometkin, John",J. Rudometkin,john-rudometkin,1940-06-06 00:00:00,Southern California,USA,Southern California/USA,6-6,205,3.0,34,Forward,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_rudo_rudometkin,1962.0,1964.0,N,Y,Y,1962,2,9,N
78039,Paul,Ruffner,Paul Ruffner,"Ruffner, Paul",P. Ruffner,paul-ruffner,1948-10-15 00:00:00,Brigham Young,USA,Brigham Young/USA,6-10,225,3.0,22,Center,Inactive,N,1610612746,Braves,BUF,clippers,Buffalo,HISTADD_paul_ruffner,1970.0,1974.0,N,Y,Y,1970,2,28,N
78040,Joe,Ruklick,Joe Ruklick,"Ruklick, Joe",J. Ruklick,joe-ruklick,1938-08-03 00:00:00,Northwestern,USA,Northwestern/USA,6-9,220,3.0,17,Forward,Inactive,N,1610612744,Warriors,PHW,warriors,Philadelphia,HISTADD_joe_ruklick,1959.0,1961.0,N,Y,Y,1959,2,9,N
78042,Bob,Rule,Bob Rule,"Rule, Bob",B. Rule,bob-rule,1944-06-29 00:00:00,Colorado State,USA,Colorado State/USA,6-9,220,8.0,21,Center,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,HISTADD_golden_rule,1967.0,1974.0,N,Y,Y,1967,2,19,N
78043,Jerry,Rullo,Jerry Rullo,"Rullo, Jerry",J. Rullo,jerry-rullo,1923-06-23 00:00:00,Temple,USA,Temple/USA,5-10,165,4.0,7,Guard,Inactive,N,1610612744,Warriors,PHW,warriors,Philadelphia,HISTADD_jerry_rullo,1946.0,1949.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
474,Stefano,Rusconi,Stefano Rusconi,"Rusconi, Stefano",S. Rusconi,stefano-rusconi,1968-02-10 00:00:00,Benetton Treviso,Italy,Benetton Treviso/Italy,6-9,240,1.0,51,Forward,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,stefano_rusconi,1995.0,1995.0,N,Y,Y,1990,2,52,N
201575,Brandon,Rush,Brandon Rush,"Rush, Brandon",B. Rush,brandon-rush,1985-07-07 00:00:00,Kansas,USA,Kansas/USA,6-6,225,10.0,4,Guard-Forward,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,brandon_rush,2008.0,2016.0,N,Y,Y,2008,1,13,N
2416,Kareem,Rush,Kareem Rush,"Rush, Kareem",K. Rush,kareem-rush,1980-10-30 00:00:00,Missouri,USA,Missouri/USA,6-6,215,7.0,,Guard,Inactive,N,0,,,,,kareem_rush,2002.0,2009.0,Y,Y,Y,2002,1,20,N
78049,Bill,Russell,Bill Russell,"Russell, Bill",B. Russell,bill-russell,1934-02-12 00:00:00,San Francisco,USA,San Francisco/USA,6-10,215,13.0,6,Center,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,HISTADD_bill_russell,1956.0,1968.0,N,Y,Y,1956,1,2,Y
935,Bryon,Russell,Bryon Russell,"Russell, Bryon",B. Russell,bryon-russell,1970-12-31 00:00:00,Long Beach State,USA,Long Beach State/USA,6-7,225,13.0,,Guard-Forward,Inactive,N,0,,,,,bryon_russell,1993.0,2005.0,N,Y,Y,1993,2,45,N
78047,Campy,Russell,Campy Russell,"Russell, Campy",C. Russell,campy-russell,1952-01-12 00:00:00,Michigan,USA,Michigan/USA,6-8,215,9.0,4,Forward,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,HISTADD_campy_russell,1974.0,1984.0,N,Y,Y,1974,1,8,N
78045,Cazzie,Russell,Cazzie Russell,"Russell, Cazzie",C. Russell,cazzie-russell,1944-06-07 00:00:00,Michigan,USA,Michigan/USA,6-5,218,12.0,32,Forward,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_cazzie_russell,1966.0,1977.0,N,Y,Y,1966,1,1,N
1626156,D'Angelo,Russell,D'Angelo Russell,"Russell, D'Angelo",D. Russell,dangelo-russell,1996-02-23 00:00:00,Ohio State,USA,Ohio State/USA,6-4,193,8.0,1,Guard,Active,N,1610612747,Lakers,LAL,lakers,Los Angeles,d'angelo_russell,2015.0,2023.0,N,Y,Y,2015,1,2,N
78046,Frank,Russell,Frank Russell,"Russell, Frank",F. Russell,frank-russell,1949-04-17 00:00:00,Detroit,USA,Detroit/USA,6-3,180,1.0,34,Guard,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,HISTADD_frank_russell,1972.0,1972.0,N,Y,Y,1972,3,35,N
78048,Walker,Russell,Walker Russell,"Russell, Walker",W. Russell,walker-russell,1960-10-26 00:00:00,Western Michigan,USA,Western Michigan/USA,6-5,195,6.0,,Guard,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,HISTADD_walker_russell,1982.0,1987.0,N,Y,Y,1982,4,78,N
201041,Walker,Russell,Walker Russell,"Russell, Walker",W. Russell,walker-russell,1982-10-06 00:00:00,Jacksonville State,USA,Jacksonville State/USA,6-0,170,2.0,23,Guard,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,walker_russell,2011.0,2011.0,Y,Y,Y,1982,4,78,N
717,Arvydas,Sabonis,Arvydas Sabonis,"Sabonis, Arvydas",A. Sabonis,arvydas-sabonis,1964-12-19 00:00:00,Real Madrid,Lithuania,Real Madrid/Lithuania,7-3,292,8.0,11,Center,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,arvydas_sabonis,1995.0,2002.0,N,Y,Y,1986,1,24,N
1627734,Domantas,Sabonis,Domantas Sabonis,"Sabonis, Domantas",D. Sabonis,domantas-sabonis,1996-05-03 00:00:00,Gonzaga,Lithuania,Gonzaga/Lithuania,7-1,240,7.0,10,Forward-Center,Active,N,1610612758,Kings,SAC,kings,Sacramento,domantas_sabonis,2016.0,2023.0,N,Y,Y,2016,1,11,N
203135,Robert,Sacre,Robert Sacre,"Sacre, Robert",R. Sacre,robert-sacre,1989-06-06 00:00:00,Gonzaga,Canada,Gonzaga/Canada,7-0,270,5.0,50,Center,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,robert_sacre,2012.0,2015.0,Y,Y,Y,2012,2,60,N
78050,Ed,Sadowski,Ed Sadowski,"Sadowski, Ed",E. Sadowski,ed-sadowski,1917-07-11 00:00:00,Seton Hall,USA,Seton Hall/USA,6-5,240,4.0,,Center,Inactive,N,1610612744,Warriors,PHW,warriors,Philadelphia,HISTADD_ed_sadowski,1946.0,1949.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
78051,Kenny,Sailors,Kenny Sailors,"Sailors, Kenny",K. Sailors,kenny-sailors,1922-01-14 00:00:00,Wyoming,USA,Wyoming/USA,5-10,175,5.0,,Guard,Inactive,N,1610610032,Steamrollers,PRO,steamrollers,Providence,HISTADD_kenny_sailors,1946.0,1950.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
2422,John,Salmons,John Salmons,"Salmons, John",J. Salmons,john-salmons,1979-12-12 00:00:00,Miami,USA,Miami/USA,6-6,210,13.0,,Forward,Inactive,N,0,,,,,john_salmons,2002.0,2014.0,N,Y,Y,2002,1,26,N
1089,Kevin,Salvadori,Kevin Salvadori,"Salvadori, Kevin",K. Salvadori,kevin-salvadori,1970-12-30 00:00:00,North Carolina,USA,North Carolina/USA,7-0,231,2.0,,Center,Inactive,N,0,,,,,kevin_salvadori,1996.0,1997.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1629677,Luka,Samanic,Luka Samanic,"Samanic, Luka",L. Samanic,luka-samanic,2000-01-09 00:00:00,Union Olimpija,Croatia,Union Olimpija/Croatia,6-10,227,3.0,19,Forward,Active,N,1610612762,Jazz,UTA,jazz,Utah,luka_samanic,2019.0,2023.0,Y,Y,Y,2019,1,19,N
200798,Cheikh,Samb,Cheikh Samb,"Samb, Cheikh",C. Samb,cheikh-samb,1984-10-22 00:00:00,WTC Cornella,Senegal,WTC Cornella/Senegal,7-1,245,2.0,,Center,Inactive,N,0,,,,,cheikh_samb,2007.0,2008.0,Y,Y,Y,2006,2,51,N
1629102,Brandon,Sampson,Brandon Sampson,"Sampson, Brandon",B. Sampson,brandon-sampson,1997-05-01 00:00:00,Louisiana State,USA,Louisiana State/USA,6-5,184,2.0,44,Guard,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,brandon_sampson,2018.0,2018.0,Y,Y,Y,2018,,,N
203960,JaKarr,Sampson,JaKarr Sampson,"Sampson, JaKarr",J. Sampson,jakarr-sampson,1993-03-20 00:00:00,St. John's (NY),USA,St. John's (NY)/USA,6-7,214,7.0,14,Forward,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,jakarr_sampson,2014.0,2020.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
2441,Jamal,Sampson,Jamal Sampson,"Sampson, Jamal",J. Sampson,jamal-sampson,1983-05-15 00:00:00,California,USA,California/USA,6-11,235,6.0,7,Forward-Center,Inactive,N,1610612766,Bobcats,CHA,hornets,Charlotte,jamal_sampson,2002.0,2006.0,Y,Y,Y,2002,2,46,N
202396,Samardo,Samuels,Samardo Samuels,"Samuels, Samardo",S. Samuels,samardo-samuels,1989-01-09 00:00:00,Louisville,Jamaica,Louisville/Jamaica,,,3.0,,,Inactive,N,0,,,,,samardo_samuels,2010.0,2017.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
2143,Pepe,Sanchez,Pepe Sanchez,"Sanchez, Pepe",J. Sanchez,pepe-sanchez,1977-05-08 00:00:00,Temple,Argentina,Temple/Argentina,6-4,195,2.0,6,Guard,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,pepe_sanchez,2000.0,2002.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
78057,Frankie,Sanders,Frankie Sanders,"Sanders, Frankie",F. Sanders,frankie-sanders,1957-01-23 00:00:00,Southern,USA,Southern/USA,6-6,200,2.0,4,Forward,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,HISTADD_frankiej_sanders,1978.0,1980.0,N,Y,Y,1978,1,20,N
1874,Jeff,Sanders,Jeff Sanders,"Sanders, Jeff",J. Sanders,jeff-sanders,1966-01-14 00:00:00,Georgia Southern,USA,Georgia Southern/USA,6-8,225,4.0,34,Forward,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,jeff_sanders,1989.0,1992.0,N,Y,Y,1989,1,20,N
2684,Melvin,Sanders,Melvin Sanders,"Sanders, Melvin",M. Sanders,melvin-sanders,1981-01-03 00:00:00,Oklahoma State,USA,Oklahoma State/USA,6-5,210,2.0,,Guard-Forward,Inactive,N,0,,,,,melvin_sanders,2005.0,2005.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
78059,Mike,Sanders,Mike Sanders,"Sanders, Mike",M. Sanders,mike-sanders,1960-05-07 00:00:00,UCLA,USA,UCLA/USA,6-6,210,11.0,33,Forward,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,HISTADD_mike_sanders,1982.0,1992.0,N,Y,Y,1982,4,74,N
78060,Thomas,Sanders,Thomas Sanders,"Sanders, Thomas",T. Sanders,thomas-sanders,1938-11-08 00:00:00,New York University,USA,New York University/USA,6-6,210,13.0,16,Forward,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,HISTADD_satch_sanders,1960.0,1972.0,N,Y,Y,1960,1,8,N
2091,Daniel,Santiago,Daniel Santiago,"Santiago, Daniel",D. Santiago,daniel-santiago,1976-06-24 00:00:00,St. Vincent,Puerto Rico,St. Vincent/Puerto Rico,7-1,256,5.0,15,Center,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,daniel_santiago,2000.0,2004.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
78061,Bob,Santini,Bob Santini,"Santini, Bob",B. Santini,bob-santini,1935-02-17 00:00:00,Iona,USA,Iona/USA,6-5,190,1.0,5,Forward,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_bob_santini,1955.0,1955.0,N,Y,Y,1953,5,,N
78062,Wayne,Sappleton,Wayne Sappleton,"Sappleton, Wayne",W. Sappleton,wayne-sappleton,1960-11-17 00:00:00,Loyola-Chicago,USA,Loyola-Chicago/USA,6-9,215,1.0,44,Forward,Inactive,N,1610612751,Nets,NJN,nets,New Jersey,HISTADD_wayne_sappleton,1984.0,1984.0,N,Y,Y,1982,2,38,N
203967,Dario,Saric,Dario Saric,"Saric, Dario",D. Saric,dario-saric,1994-04-08 00:00:00,Anadolu Efes,Croatia,Anadolu Efes/Croatia,6-10,225,6.0,9,Forward-Center,Active,N,1610612760,Thunder,OKC,thunder,Oklahoma City,dario_saric,2016.0,2023.0,N,Y,Y,2014,1,12,N
1630846,Olivier,Sarr,Olivier Sarr,"Sarr, Olivier",O. Sarr,olivier-sarr,1999-02-20 00:00:00,Kentucky,France,Kentucky/France,6-11,240,2.0,30,Center,Active,N,1610612760,Thunder,OKC,thunder,Oklahoma City,olivier_sarr,2021.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
987,Jason,Sasser,Jason Sasser,"Sasser, Jason",J. Sasser,jason-sasser,1974-01-13 00:00:00,Texas Tech,USA,Texas Tech/USA,6-7,225,3.0,23,Forward,Inactive,N,1610612763,Grizzlies,VAN,grizzlies,Vancouver,jason_sasser,1996.0,2002.0,N,Y,Y,1996,2,41,N
2219,Jeryl,Sasser,Jeryl Sasser,"Sasser, Jeryl",J. Sasser,jeryl-sasser,1979-02-13 00:00:00,Southern Methodist,USA,Southern Methodist/USA,6-6,200,3.0,5,Guard,Inactive,N,1610612753,Magic,ORL,magic,Orlando,jeryl_sasser,2001.0,2002.0,N,Y,Y,2001,1,22,N
203107,Tomas,Satoransky,Tomas Satoransky,"Satoransky, Tomas",T. Satoransky,tomas-satoransky,1991-10-30 00:00:00,                                   ,Czech Republic,FC Barcelona/Czech Republic,6-7,210,7.0,31,Guard,Inactive,N,1610612764,Wizards,WAS,wizards,Washington,tomas_satoransky,2016.0,2021.0,N,Y,Y,2012,2,32,N
78063,Frank,Saul,Frank Saul,"Saul, Frank",F. Saul,frank-saul,1924-02-16 00:00:00,Seton Hall,USA,Seton Hall/USA,6-2,185,6.0,10,Guard,Inactive,N,1610612747,Lakers,MNL,lakers,Minneapolis,HISTADD_pep_saul,1949.0,1954.0,N,Y,Y,1949,1,10,N
78064,Woody,Sauldsberry,Woody Sauldsberry,"Sauldsberry, Woody",W. Sauldsberry,woody-sauldsberry,1934-07-11 00:00:00,Texas Southern,USA,Texas Southern/USA,6-7,220,7.0,18,Forward,Inactive,N,1610612744,Warriors,PHW,warriors,Philadelphia,HISTADD_woody_sauldsberry,1957.0,1965.0,N,Y,Y,1957,8,60,N
78065,Fred,Saunders,Fred Saunders,"Saunders, Fred",F. Saunders,fred-saunders,1951-06-13 00:00:00,Syracuse,USA,Syracuse/USA,6-7,210,4.0,12,Forward,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,HISTADD_fred_saunders,1974.0,1977.0,N,Y,Y,1974,2,31,N
78066,Don,Savage,Don Savage,"Savage, Don",D. Savage,don-savage,1928-04-09 00:00:00,Le Moyne,USA,Le Moyne/USA,6-3,205,2.0,15,Forward,Inactive,N,1610612755,Nationals,PHI,sixers,Syracuse,HISTADD_don_savage,1951.0,1956.0,N,Y,Y,1951,2,14,N
78067,Alan,Sawyer,Alan Sawyer,"Sawyer, Alan",A. Sawyer,alan-sawyer,1928-01-01 00:00:00,UCLA,USA,UCLA/USA,6-5,195,1.0,,Forward,Inactive,N,1610610036,Capitols,WAS,capitols,Washington,HISTADD_alan_sawyer,1950.0,1950.0,N,Y,Y,1950,3,,N
2243,Brian,Scalabrine,Brian Scalabrine,"Scalabrine, Brian",B. Scalabrine,brian-scalabrine,1978-03-18 00:00:00,Southern California,USA,Southern California/USA,6-9,235,12.0,24,Forward,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,brian_scalabrine,2001.0,2011.0,N,Y,Y,2001,2,34,N
2637,Alex,Scales,Alex Scales,"Scales, Alex",A. Scales,alex-scales,1978-07-03 00:00:00,Oregon,USA,Oregon/USA,6-4,195,1.0,,Guard,Inactive,N,0,,,,,alex_scales,2005.0,2005.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
78068,Dewayne,Scales,Dewayne Scales,"Scales, Dewayne",D. Scales,dewayne-scales,1958-12-28 00:00:00,Louisiana State,USA,Louisiana State/USA,6-8,208,3.0,32,Forward,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_dewayne_scales,1980.0,1983.0,N,Y,Y,1980,2,36,N
78069,Frank,Schade,Frank Schade,"Schade, Frank",F. Schade,frank-schade,1950-01-22 00:00:00,Wisconsin-Eau Claire,USA,Wisconsin-Eau Claire/USA,6-1,170,1.0,15,Guard,Inactive,N,1610612758,Kings,KCK,kings,Kansas City-Omaha,HISTADD_frank_schade,1972.0,1972.0,N,Y,Y,1972,4,53,N
78070,Ben,Schadler,Ben Schadler,"Schadler, Ben",B. Schadler,ben-schadler,1924-03-09 00:00:00,Northwestern,USA,Northwestern/USA,6-0,185,1.0,,Forward,Inactive,N,1610610025,Stags,CHS,stags,Chicago,HISTADD_ben_schadler,1947.0,1947.0,N,Y,Y,1947,,,N
78071,Herm,Schaefer,Herm Schaefer,"Schaefer, Herm",H. Schaefer,herm-schaefer,1919-12-20 00:00:00,Indiana,USA,Indiana/USA,6-0,175,2.0,10,Guard,Inactive,N,1610612747,Lakers,MNL,lakers,Minneapolis,HISTADD_herm_schaefer,1948.0,1949.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
78072,Bob,Schafer,Bob Schafer,"Schafer, Bob",B. Schafer,bob-schafer,1905-04-16 00:00:00,Villanova,USA,Villanova/USA,6-3,195,1.0,27,Guard,Inactive,N,1610612737,Hawks,STL,hawks,St. Louis,HISTADD_bob_schafer,1955.0,1955.0,N,Y,Y,1955,3,17,N
1630648,Jordan,Schakel,Jordan Schakel,"Schakel, Jordan",J. Schakel,jordan-schakel,1998-06-13 00:00:00,San Diego State,USA,San Diego State/USA,6-6,200,2.0,,Guard,Inactive,N,0,,,,,jordan_schakel,2021.0,2022.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
78073,Ben,Scharnus,Ben Scharnus,"Scharnus, Ben",B. Scharnus,ben-scharnus,1917-12-11 00:00:00,Seton Hall,USA,Seton Hall/USA,6-2,173,2.0,,Forward,Inactive,N,1610610026,Rebels,CLR,rebels,Cleveland,HISTADD_whitey_scharnus,1946.0,1948.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
78074,Marv,Schatzman,Marv Schatzman,"Schatzman, Marv",M. Schatzman,marv-schatzman,1927-02-18 00:00:00,St. Louis,USA,St. Louis/USA,6-5,200,1.0,,Forward,Inactive,N,1610610024,Bullets,BAL,bullets,Baltimore,HISTADD_marv_schatzman,1949.0,1949.0,N,Y,Y,1949,,,N
7,Dan,Schayes,Dan Schayes,"Schayes, Dan",D. Schayes,dan-schayes,1959-05-10 00:00:00,Syracuse,USA,Syracuse/USA,6-11,260,18.0,24,Center,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,dan_schayes,1981.0,1998.0,N,Y,Y,1981,1,13,N
78076,Dolph,Schayes,Dolph Schayes,"Schayes, Dolph",D. Schayes,dolph-schayes,1928-05-19 00:00:00,New York University,USA,New York University/USA,6-8,195,15.0,4,Forward,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,HISTADD_dolph_schayes,1949.0,1963.0,N,Y,Y,1948,1,4,Y
78078,Ossie,Schectman,Ossie Schectman,"Schectman, Ossie",O. Schectman,ossie-schectman,1919-03-30 00:00:00,Long Island-Brooklyn,USA,Long Island-Brooklyn/USA,6-0,175,1.0,6,Guard,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_ossie_schectman,1946.0,1946.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
88,Steve,Scheffler,Steve Scheffler,"Scheffler, Steve",S. Scheffler,steve-scheffler,1967-09-03 00:00:00,Purdue,USA,Purdue/USA,6-9,250,7.0,,Forward,Inactive,N,0,,,,,steve_scheffler,1990.0,1996.0,N,Y,Y,1990,2,39,N
