id,full_name,first_name,last_name,is_active
77004,Bill Henry,Bill,Henry,0
77001,Carl Henry,Carl,Henry,0
77002,Conner Henry,Conner,Henry,0
1627988,Myke Henry,Myke,Henry,0
77003,Skeeter Henry,Skeeter,Henry,0
202333,Xavier Henry,Xavier,Henry,0
203089,John Henson,John,Henson,0
1667,Steve Henson,Steve,Henson,0
77006,Bill Herman,Bill,Herman,0
77007,Clarence Hermsen,Clarence,Hermsen,0
1629608,Dewan Hernandez,Dewan,Hernandez,0
1627823,Juancho Hernangomez,Juancho,Hernangomez,1
1626195,Willy Hernangomez,Willy,Hernangomez,1
1914,Chris Herren,Chris,Herren,0
61,Carl Herrera,Carl,Herrera,0
200835,Walter Herrmann,Walter,Herrmann,0
1629639,Tyler Herro,Tyler,Herro,1
77010,Keith Herron,Keith,Herron,0
77011,Sidney Hertzberg,Sidney,Hertzberg,0
1628987,Kevin Hervey,Kevin,Hervey,0
77012,Fred Hetzel,Fred,Hetzel,0
77013,Bill Hewitt,Bill,Hewitt,0
77014,Jack Hewson,Jack,Hewson,0
77015,Art Heyman,Art,Heyman,0
1626209,Mario Hezonja,Mario,Hezonja,0
201579,Roy Hibbert,Roy,Hibbert,0
77016,Matthew Hickey,Matthew,Hickey,0
1628439,Isaiah Hicks,Isaiah,Hicks,0
77017,Phil Hicks,Phil,Hicks,0
201581,JJ Hickson,JJ,Hickson,0
1627741,Buddy Hield,Buddy,Hield,1
202809,Cory Higgins,Cory,Higgins,0
1848,Mike Higgins,Mike,Higgins,0
77019,Rod Higgins,Rod,Higgins,0
925,Sean Higgins,Sean,Higgins,0
77021,Kenny Higgs,Kenny,Higgs,0
77022,Johnny High,Johnny,High,0
1629312,Haywood Highsmith,Haywood,Highsmith,1
77023,Wayne Hightower,Wayne,Hightower,0
77024,Armond Hill,Armond,Hill,0
77025,Cleo Hill,Cleo,Hill,0
77026,Gary Hill,Gary,Hill,0
201588,George Hill,George,Hill,1
255,Grant Hill,Grant,Hill,0
201195,Herbert Hill,Herbert,Hill,0
201941,Jordan Hill,Jordan,Hill,0
1630792,Malcolm Hill,Malcolm,Hill,1
203524,Solomon Hill,Solomon,Hill,0
201631,Steven Hill,Steven,Hill,0
238,Tyrone Hill,Tyrone,Hill,0
77027,Art Hillhouse,Art,Hillhouse,0
1626199,Darrun Hilliard,Darrun,Hilliard,0
77028,Darnell Hillman,Darnell,Hillman,0
77029,Fred Hilton,Fred,Hilton,0
2550,Kirk Hinrich,Kirk,Hinrich,0
77030,Roy Hinson,Roy,Hinson,0
1630207,Nate Hinton,Nate,Hinton,1
77031,Mel Hirsch,Mel,Hirsch,0
77032,Lew Hitch,Lew,Hitch,0
200823,Robert Hite,Robert,Hite,0
1629658,Jaylen Hoard,Jaylen,Hoard,0
202359,Darington Hobson,Darington,Hobson,0
1106,Donald Hodge,Donald,Hodge,0
101125,Julius Hodge,Julius,Hodge,0
77034,Craig Hodges,Craig,Hodges,0
77035,Adolph Hoefer,Adolph,Hoefer,0
77036,Paul 'The Bear' Hoffman,Paul 'The Bear',Hoffman,0
77037,Bob Hogsett,Bob,Hogsett,0
77038,Paul Hogue,Paul,Hogue,0
697,Fred Hoiberg,Fred,Hoiberg,0
77039,Doug Holcomb,Doug,Holcomb,0
2450,Randy Holcomb,Randy,Holcomb,0
1628988,Aaron Holiday,Aaron,Holiday,1
201950,Jrue Holiday,Jrue,Holiday,1
203200,Justin Holiday,Justin,Holiday,1
77040,Brad Holland,Brad,Holland,0
77041,Joe Holland,Joe,Holland,0
204066,John Holland,John,Holland,0
77042,Wilbur Holland,Wilbur,Holland,0
77043,Lionel Hollins,Lionel,Hollins,0
200797,Ryan Hollins,Ryan,Hollins,0
77044,Essie Hollis,Essie,Hollis,0
1626178,Rondae Hollis-Jefferson,Rondae,Hollis-Jefferson,0
1626158,Richaun Holmes,Richaun,Holmes,1
1631096,Chet Holmgren,Chet,Holmgren,1
77045,Jim Holstein,Jim,Holstein,0
77046,Alvin Holt,Alvin,Holt,0
77047,Michael Holton,Michael,Holton,0
77048,Dick Holub,Dick,Holub,0
77049,Joe Holup,Joe,Holup,0
77050,Red Holzman,Red,Holzman,0
1630258,Caleb Homesley,Caleb,Homesley,0
1532,Jerald Honeycutt,Jerald,Honeycutt,0
202715,Tyler Honeycutt,Tyler,Honeycutt,0
1967,Derek Hood,Derek,Hood,0
203918,Rodney Hood,Rodney,Hood,0
77051,Tom Hoover,Tom,Hoover,0
77052,Bob Hopkins,Bob,Hopkins,0
77053,Dave Hoppen,Dave,Hoppen,0
77054,Dennis Hopson,Dennis,Hopson,0
203816,Scotty Hopson,Scotty,Hopson,0
77055,Johnny Horan,Johnny,Horan,0
77056,Cedrick Hordges,Cedrick,Hordges,0
201143,Al Horford,Al,Horford,1
77057,Tito Horford,Tito,Horford,0
77058,Ron Horn,Ron,Horn,0
204,Jeff Hornacek,Jeff,Hornacek,0
202862,Dennis Horner,Dennis,Horner,0
109,Robert Horry,Robert,Horry,0
77060,Ed Horton,Ed,Horton,0
1629659,Talen Horton-Tucker,Talen,Horton-Tucker,1
77061,Wilmer Hosket,Wilmer,Hosket,0
77062,Bob Houbregs,Bob,Houbregs,0
2067,Eddie House,Eddie,House,0
1627863,Danuel House Jr.,Danuel,House Jr.,1
1631216,Caleb Houstan,Caleb,Houstan,1
275,Allan Houston,Allan,Houston,0
780,Byron Houston,Byron,Houston,0
77064,Tom Hovasse,Tom,Hovasse,0
77065,Brian Howard,Brian,Howard,0
2730,Dwight Howard,Dwight,Howard,0
77066,Greg Howard,Greg,Howard,0
2572,Josh Howard,Josh,Howard,0
436,Juwan Howard,Juwan,Howard,0
1630210,Markus Howard,Markus,Howard,0
77067,Mo Howard,Mo,Howard,0
77069,Otis Howard,Otis,Howard,0
1128,Stephen Howard,Stephen,Howard,0
1629739,William Howard,William,Howard,0
77070,Bailey Howell,Bailey,Howell,0
77072,Bob Hubbard,Bob,Hubbard,0
77071,Phil Hubbard,Phil,Hubbard,0
1631309,Trevor Hudgins,Trevor,Hudgins,1
201991,Lester Hudson,Lester,Hudson,0
77074,Lou Hudson,Lou,Hudson,0
1607,Troy Hudson,Troy,Hudson,0
1626273,Marcelo Huertas,Marcelo,Huertas,0
1628989,Kevin Huerter,Kevin,Huerter,1
203962,Josh Huestis,Josh,Huestis,0
1630643,Jay Huff,Jay,Huff,1
1572,Nate Huffman,Nate,Huffman,0
77076,Alfredrick Hughes,Alfredrick,Hughes,0
77077,Eddie Hughes,Eddie,Hughes,0
1630190,Elijah Hughes,Elijah,Hughes,0
77078,Kim Hughes,Kim,Hughes,0
1716,Larry Hughes,Larry,Hughes,0
1965,Rick Hughes,Rick,Hughes,0
203133,Robbie Hummel,Robbie,Hummel,0
77080,John Hummer,John,Hummer,0
2415,Ryan Humphrey,Ryan,Humphrey,0
1629353,Isaac Humphries,Isaac,Humphries,0
77081,Jay Humphries,Jay,Humphries,0
2743,Kris Humphries,Kris,Humphries,0
77082,Rod Hundley,Rod,Hundley,0
1630624,Feron Hunt,Feron,Hunt,1
2599,Brandon Hunter,Brandon,Hunter,0
77083,Cedric Hunter,Cedric,Hunter,0
201805,Chris Hunter,Chris,Hunter,0
1629631,De'Andre Hunter,De'Andre,Hunter,1
77084,Les Hunter,Les,Hunter,0
283,Lindsey Hunter,Lindsey,Hunter,0
201629,Othello Hunter,Othello,Hunter,0
1626154,RJ Hunter,RJ,Hunter,0
2212,Steven Hunter,Steven,Hunter,0
1626205,Vincent Hunter,Vincent,Hunter,0
310,Bobby Hurley,Bobby,Hurley,0
77086,Roy Hurley,Roy,Hurley,0
1630562,Matt Hurt,Matt,Hurt,1
77087,Geoff Huston,Geoff,Huston,0
77088,Paul Huston,Paul,Huston,0
77089,Mel Hutchins,Mel,Hutchins,0
1628990,Chandler Hutchison,Chandler,Hutchison,0
77090,Joe Hutton,Joe,Hutton,0
77091,Greg Hyder,Greg,Hyder,0
1630538,Bones Hyland,Bones,Hyland,1
77092,Marc Iavaroni,Marc,Iavaroni,0
201586,Serge Ibaka,Serge,Ibaka,1
2738,Andre Iguodala,Andre,Iguodala,1
980,Zydrunas Ilgauskas,Zydrunas,Ilgauskas,0
101148,Mile Ilic,Mile,Ilic,0
101141,Ersan Ilyasova,Ersan,Ilyasova,0
77093,Darrall Imhoff,Darrall,Imhoff,0
77094,Tom Ingelsby,Tom,Ingelsby,0
204060,Joe Ingles,Joe,Ingles,1
203996,Damien Inglis,Damien,Inglis,0
201281,Andre Ingram,Andre,Ingram,0
1627742,Brandon Ingram,Brandon,Ingram,1
77095,Joel Ingram,Joel,Ingram,0
77096,Byron Irvin,Byron,Irvin,0
202681,Kyrie Irving,Kyrie,Irving,1
1628371,Jonathan Isaac,Jonathan,Isaac,1
77097,Dan Issel,Dan,Issel,0
77098,Mike Iuzzolino,Mike,Iuzzolino,0
947,Allen Iverson,Allen,Iverson,0
1631093,Jaden Ivey,Jaden,Ivey,1
2767,Royal Ivey,Royal,Ivey,0
1628411,Wes Iwundu,Wes,Iwundu,0
101127,Jarrett Jack,Jarrett,Jack,0
1628935,Aaron Jackson,Aaron,Jackson,0
77099,Al Jackson,Al,Jackson,0
1517,Bobby Jackson,Bobby,Jackson,0
202132,Cedric Jackson,Cedric,Jackson,0
201616,Darnell Jackson,Darnell,Jackson,0
1627743,Demetrius Jackson,Demetrius,Jackson,0
1628402,Frank Jackson,Frank,Jackson,0
77101,Greg Jackson,Greg,Jackson,0
1630543,Isaiah Jackson,Isaiah,Jackson,1
1114,Jaren Jackson,Jaren,Jackson,0
1983,Jermaine Jackson,Jermaine,Jackson,0
754,Jim Jackson,Jim,Jackson,0
1628367,Josh Jackson,Josh,Jackson,1
1628382,Justin Jackson,Justin,Jackson,1
77103,Lucious Jackson,Lucious,Jackson,0
2739,Luke Jackson,Luke,Jackson,0
1531,Marc Jackson,Marc,Jackson,0
349,Mark Jackson,Mark,Jackson,0
77104,Michael Jackson,Michael,Jackson,0
77105,Myron Jackson,Myron,Jackson,0
77106,Phil Jackson,Phil,Jackson,0
203510,Pierre Jackson,Pierre,Jackson,0
1631245,Quenton Jackson,Quenton,Jackson,1
77107,Ralph Jackson,Ralph,Jackson,0
1872,Randell Jackson,Randell,Jackson,0
202704,Reggie Jackson,Reggie,Jackson,1
77109,Stanley Jackson,Stanley,Jackson,0
1536,Stephen Jackson,Stephen,Jackson,0
77100,Tony Jackson,Tony,Jackson,0
77110,Tracy Jackson,Tracy,Jackson,0
77111,Wardell Jackson,Wardell,Jackson,0
1628991,Jaren Jackson Jr.,Jaren,Jackson Jr.,1
77112,Winfred Jacobs,Winfred,Jacobs,0
2418,Casey Jacobsen,Casey,Jacobsen,0
1734,Sam Jacobson,Sam,Jacobson,0
77114,Dave Jamerson,Dave,Jamerson,0
77115,Aaron James,Aaron,James,0
203108,Bernard James,Bernard,James,0
202345,Damion James,Damion,James,0
77116,Gene James,Gene,James,0
1080,Henry James,Henry,James,0
1744,Jerome James,Jerome,James,0
1629713,Justin James,Justin,James,0
2544,LeBron James,LeBron,James,1
2229,Mike James,Mike,James,0
1628455,Mike James,Mike,James,0
1906,Tim James,Tim,James,0
1712,Antawn Jamison,Antawn,Jamison,0
1942,Harold Jamison,Harold,Jamison,0
77120,John Janisch,John,Janisch,0
77122,Howie Janotta,Howie,Janotta,0
2060,Marko Jaric,Marko,Jaric,0
77123,Tony Jaros,Tony,Jaros,0
1630610,DeJon Jarreau,DeJon,Jarreau,0
101180,Sarunas Jasikevicius,Sarunas,Jasikevicius,0
201605,Nathan Jawai,Nathan,Jawai,0
77125,Buddy Jeannette,Buddy,Jeannette,0
77126,Abdul Jeelani,Abdul,Jeelani,0
2423,Chris Jefferies,Chris,Jefferies,0
201785,Othyus Jeffers,Othyus,Jeffers,0
2744,Al Jefferson,Al,Jefferson,0
1628518,Amile Jefferson,Amile,Jefferson,0
203928,Cory Jefferson,Cory,Jefferson,0
200971,Dontell Jefferson,Dontell,Jefferson,0
2210,Richard Jefferson,Richard,Jefferson,0
1629610,DaQuan Jeffries,DaQuan,Jeffries,1
1631300,Drake Jeffries,Drake,Jeffries,1
2407,Jared Jeffries,Jared,Jeffries,0
202724,Charles Jenkins,Charles,Jenkins,0
2798,Horace Jenkins,Horace,Jenkins,0
203098,John Jenkins,John,Jenkins,0
201943,Brandon Jennings,Brandon,Jennings,0
24,Keith Jennings,Keith,Jennings,0
1137,Chris Jent,Chris,Jent,0
77129,Les Jepsen,Les,Jepsen,0
201973,Jonas Jerebko,Jonas,Jerebko,0
1629660,Ty Jerome,Ty,Jerome,1
201998,Curtis Jerrells,Curtis,Jerrells,0
203511,Grant Jerrett,Grant,Jerrett,0
200817,Pooh Jeter,Pooh,Jeter,0
1630198,Isaiah Joe,Isaiah,Joe,1
2639,Britton Johnsen,Britton,Johnsen,0
200792,Alexander Johnson,Alexander,Johnson,0
1628993,Alize Johnson,Alize,Johnson,1
101161,Amir Johnson,Amir,Johnson,0
77131,Andy Johnson,Andy,Johnson,0
1533,Anthony Johnson,Anthony,Johnson,0
202356,Armon Johnson,Armon,Johnson,0
77132,Arnie Johnson,Arnie,Johnson,0
422,Avery Johnson,Avery,Johnson,0
1629168,BJ Johnson,BJ,Johnson,0
1627744,Brice Johnson,Brice,Johnson,0
77130,Buck Johnson,Buck,Johnson,0
1629661,Cameron Johnson,Cameron,Johnson,1
201291,Carldell Johnson,Carldell,Johnson,0
77133,Charlie Johnson,Charlie,Johnson,0
202419,Chris Johnson,Chris,Johnson,0
203187,Chris Johnson,Chris,Johnson,0
77135,Clay Johnson,Clay,Johnson,0
77136,Clemon Johnson,Clemon,Johnson,0
1626177,Dakari Johnson,Dakari,Johnson,0
683,Darryl Johnson,Darryl,Johnson,0
77138,Dave Johnson,Dave,Johnson,0
77139,David Johnson,David,Johnson,0
1630525,David Johnson,David,Johnson,0
1746,DeMarco Johnson,DeMarco,Johnson,0
77141,Dennis Johnson,Dennis,Johnson,0
2035,DerMarr Johnson,DerMarr,Johnson,0
698,Eddie Johnson,Eddie,Johnson,0
77144,Eddie Johnson,Eddie,Johnson,0
77145,Eric Johnson,Eric,Johnson,0
911,Ervin Johnson,Ervin,Johnson,0
77146,Frank Johnson,Frank,Johnson,0
77147,George Johnson,George,Johnson,0
77148,George Johnson,George,Johnson,0
77149,George Johnson,George,Johnson,0
77150,Gus Johnson,Gus,Johnson,0
77151,Harold Johnson,Harold,Johnson,0
201274,Ivan Johnson,Ivan,Johnson,0
202707,JaJuan Johnson,JaJuan,Johnson,0
1630552,Jalen Johnson,Jalen,Johnson,1
201949,James Johnson,James,Johnson,1
2207,Joe Johnson,Joe,Johnson,0
77152,John Johnson,John,Johnson,0
77153,Kannard Johnson,Kannard,Johnson,0
1629640,Keldon Johnson,Keldon,Johnson,1
2256,Ken Johnson,Ken,Johnson,0
77154,Ken Johnson,Ken,Johnson,0
1630553,Keon Johnson,Keon,Johnson,1
134,Kevin Johnson,Kevin,Johnson,0
913,Larry Johnson,Larry,Johnson,0
77156,Larry Johnson,Larry,Johnson,0
77158,Lee Johnson,Lee,Johnson,0
2669,Linton Johnson,Linton,Johnson,0
77159,Lynbert Johnson,Lynbert,Johnson,0
77142,Magic Johnson,Magic,Johnson,0
77160,Marques Johnson,Marques,Johnson,0
77168,Mickey Johnson,Mickey,Johnson,0
77161,Neil Johnson,Neil,Johnson,0
203910,Nick Johnson,Nick,Johnson,0
77162,Ollie Johnson,Ollie,Johnson,0
204179,Omari Johnson,Omari,Johnson,0
203111,Orlando Johnson,Orlando,Johnson,0
77163,Reggie Johnson,Reggie,Johnson,0
77164,Rich Johnson,Rich,Johnson,0
77165,Ron Johnson,Ron,Johnson,0
1626169,Stanley Johnson,Stanley,Johnson,1
77166,Steffond Johnson,Steffond,Johnson,0
77134,Steve Johnson,Steve,Johnson,0
201234,Trey Johnson,Trey,Johnson,0
204020,Tyler Johnson,Tyler,Johnson,0
77167,Vinnie Johnson,Vinnie,Johnson,0
202325,Wesley Johnson,Wesley,Johnson,0
203130,Darius Johnson-Odom,Darius,Johnson-Odom,0
77170,Nate Johnston,Nate,Johnston,0
77169,Neil Johnston,Neil,Johnston,0
77171,Jim Johnstone,Jim,Johnstone,0
203999,Nikola Jokic,Nikola,Jokic,1
77172,Howie Jolliff,Howie,Jolliff,0
2264,Alvin Jones,Alvin,Jones,0
77173,Anthony Jones,Anthony,Jones,0
77174,Askia Jones,Askia,Jones,0
77180,Bill Jones,Bill,Jones,0
77193,Bobby Jones,Bobby,Jones,0
200784,Bobby Jones,Bobby,Jones,0
77175,Caldwell Jones,Caldwell,Jones,0
1630637,Carlik Jones,Carlik,Jones,1
279,Charles Jones,Charles,Jones,0
77178,Charles Jones,Charles,Jones,0
1869,Charles R. Jones,Charles R.,Jones,0
2563,Dahntay Jones,Dahntay,Jones,0
1627745,Damian Jones,Damian,Jones,1
1800,Damon Jones,Damon,Jones,0
203199,DeQuan Jones,DeQuan,Jones,0
202346,Dominique Jones,Dominique,Jones,0
963,Dontae' Jones,Dontae',Jones,0
101204,Dwayne Jones,Dwayne,Jones,0
77182,Dwight Jones,Dwight,Jones,0
77183,Earl Jones,Earl,Jones,0
224,Eddie Jones,Eddie,Jones,0
77184,Edgar Jones,Edgar,Jones,0
2410,Fred Jones,Fred,Jones,0
1630529,Herbert Jones,Herbert,Jones,1
77185,Jake Jones,Jake,Jones,0
1627883,Jalen Jones,Jalen,Jones,0
2592,James Jones,James,Jones,0
1629203,Jemerrio Jones,Jemerrio,Jones,0
77186,Jimmy Jones,Jimmy,Jones,0
77187,Johnny Jones,Johnny,Jones,0
1908,Jumaine Jones,Jumaine,Jones,0
77188,K.C. Jones,K.C.,Jones,0
1630539,Kai Jones,Kai,Jones,1
203158,Kevin Jones,Kevin,Jones,0
77200,Larry Jones,Larry,Jones,0
77189,Major Jones,Major,Jones,0
2891,Mark Jones,Mark,Jones,0
90000,Mark Jones,Mark,Jones,0
1630222,Mason Jones,Mason,Jones,0
77195,Nick Jones,Nick,Jones,0
77191,Ozell Jones,Ozell,Jones,0
461,Popeye Jones,Popeye,Jones,0
77192,Rich Jones,Rich,Jones,0
77194,Robin Jones,Robin,Jones,0
77196,Sam Jones,Sam,Jones,0
2652,Shelton Jones,Shelton,Jones,0
200780,Solomon Jones,Solomon,Jones,0
77197,Steve Jones,Steve,Jones,0
203093,Terrence Jones,Terrence,Jones,0
1630200,Tre Jones,Tre,Jones,1
1626145,Tyus Jones,Tyus,Jones,1
77198,Wali Jones,Wali,Jones,0
77199,Wallace Jones,Wallace,Jones,0
77201,Wil Jones,Wil,Jones,0
77202,Willie Jones,Willie,Jones,0
77203,Willie Jones,Willie,Jones,0
203103,Perry Jones III,Perry,Jones III,0
1627884,Derrick Jones Jr.,Derrick,Jones Jr.,1
1817,Adonis Jordan,Adonis,Jordan,0
201599,DeAndre Jordan,DeAndre,Jordan,1
77205,Eddie Jordan,Eddie,Jordan,0
202366,Jerome Jordan,Jerome,Jordan,0
893,Michael Jordan,Michael,Jordan,0
674,Reggie Jordan,Reggie,Jordan,0
77208,Thomas Jordan,Thomas,Jordan,0
77209,Walter Jordan,Walter,Jordan,0
77210,Phil Jordon,Phil,Jordon,0
77211,Johnny Jorgensen,Johnny,Jorgensen,0
77212,Noble Jorgensen,Noble,Jorgensen,0
77213,Roger Jorgensen,Roger,Jorgensen,0
202709,Cory Joseph,Cory,Joseph,1
2123,Garth Joseph,Garth,Joseph,0
203126,Kris Joseph,Kris,Joseph,0
77214,Yvon Joseph,Yvon,Joseph,0
1631107,Nikola Jovic,Nikola,Jovic,1
77215,Jeff Judkins,Jeff,Judkins,0
1630548,Johnny Juzang,Johnny,Juzang,1
1629662,Mfiondu Kabengele,Mfiondu,Kabengele,1
77217,Edwin Kachan,Edwin,Kachan,0
77218,George Kaftan,George,Kaftan,0
77219,Ed Kalafat,Ed,Kalafat,0
1630686,Georgios Kalaitzakis,Georgios,Kalaitzakis,0
2549,Chris Kaman,Chris,Kaman,0
1626163,Frank Kaminsky,Frank,Kaminsky,1
77221,Ralph Kaplowitz,Ralph,Kaplowitz,0
2574,Jason Kapono,Jason,Kapono,0
77222,Tony Kappen,Tony,Kappen,0
203508,Sergey Karasev,Sergey,Karasev,0
201207,Coby Karl,Coby,Karl,0
77223,George Karl,George,Karl,0
77225,Ed Kasid,Ed,Kasid,0
2435,Mario Kasun,Mario,Kasun,0
77226,Leo Katkaveck,Leo,Katkaveck,0
77227,Bob Kauffman,Bob,Kauffman,0
201619,Sasha Kaun,Sasha,Kaun,0
77228,Wilbert Kautz,Wilbert,Kautz,0
77229,Clarence Kea,Clarence,Kea,0
77230,Michael Kearns,Michael,Kearns,0
77231,Tommy Kearns,Tommy,Kearns,0
228,Adam Keefe,Adam,Keefe,0
77233,Harold Keeling,Harold,Keeling,0
1631211,Trevor Keels,Trevor,Keels,1
77234,Ken Keller,Ken,Keller,0
77235,Rich Kelley,Rich,Kelley,0
77236,Clark Kellogg,Clark,Kellogg,0
77237,Gerard Kelly,Gerard,Kelly,0
203527,Ryan Kelly,Ryan,Kelly,0
77238,Tom Kelly,Tom,Kelly,0
77239,Greg Kelser,Greg,Kelser,0
77240,Ben Kelso,Ben,Kelso,0
431,Shawn Kemp,Shawn,Kemp,0
1118,Tim Kempton,Tim,Kempton,0
77242,Frank Kendrick,Frank,Kendrick,0
1628379,Luke Kennard,Luke,Kennard,1
202810,D.J. Kennedy,D.J.,Kennedy,0
77243,Eugene Kennedy,Eugene,Kennedy,0
77244,Joe Kennedy,Joe,Kennedy,0
77245,William Kennedy,William,Kennedy,0
77246,Larry Kenon,Larry,Kenon,0
77247,Bill Kenville,Bill,Kenville,0
1801,Jonathan Kerner,Jonathan,Kerner,0
77248,Johnny Kerr,Johnny,Kerr,0
70,Steve Kerr,Steve,Kerr,0
77249,Jack Kerris,Jack,Kerris,0
760,Jerome Kersey,Jerome,Kersey,0
77251,Alec Kessler,Alec,Kessler,0
1631117,Walker Kessler,Walker,Kessler,1
1930,Lari Ketner,Lari,Ketner,0
1630296,Braxton Key,Braxton,Key,1
705,Randolph Keys,Randolph,Keys,0
2751,Viktor Khryapa,Viktor,Khryapa,0
467,Jason Kidd,Jason,Kidd,0
1629742,Stanton Kidd,Stanton,Kidd,0
77254,Warren Kidd,Warren,Kidd,0
203077,Michael Kidd-Gilchrist,Michael,Kidd-Gilchrist,0
77255,Irv Kiffin,Irv,Kiffin,0
77256,Jack Kiley,Jack,Kiley,0
77257,Ernie Killum,Ernie,Killum,0
77258,Carl Kilpatrick,Carl,Kilpatrick,0
203930,Sean Kilpatrick,Sean,Kilpatrick,0
77259,Toby Kimball,Toby,Kimball,0
77260,Bo Kimble,Bo,Kimble,0
77261,Stan Kimbrough,Stan,Kimbrough,0
77262,Chad Kinch,Chad,Kinch,0
77263,Albert King,Albert,King,0
77264,Bernard King,Bernard,King,0
12,Chris King,Chris,King,0
77266,Dan King,Dan,King,0
701,Frankie King,Frankie,King,0
77268,George King,George,King,0
1628994,George King,George,King,0
1562,Gerard King,Gerard,King,0
77270,Jim King,Jim,King,0
728,Jimmy King,Jimmy,King,0
1629663,Louis King,Louis,King,0
77272,Maury King,Maury,King,0
77273,Reggie King,Reggie,King,0
1101,Rich King,Rich,King,0
351,Stacey King,Stacey,King,0
77276,Tom King,Tom,King,0
77277,Bob Kinney,Bob,Kinney,0
200814,Tarence Kinsey,Tarence,Kinsey,0
1905,Andrei Kirilenko,Andrei,Kirilenko,0
203945,Alex Kirk,Alex,Kirk,0
77278,Walt Kirk,Walt,Kirk,0
1631452,Noah Kirkwood,Noah,Kirkwood,1
1630557,Corey Kispert,Corey,Kispert,1
77279,Doug Kistler,Doug,Kistler,0
77280,Curtis Kitchen,Curtis,Kitchen,0
1123,Greg Kite,Greg,Kite,0
954,Kerry Kittles,Kerry,Kittles,0
1628467,Maxi Kleber,Maxi,Kleber,1
170,Joe Kleine,Joe,Kleine,0
101132,Linas Kleiza,Linas,Kleiza,0
77283,Leo Klier,Leo,Klier,0
77284,Herm Klotz,Herm,Klotz,0
77285,Duane Klueh,Duane,Klueh,0
77290,Billy Knight,Billy,Knight,0
77287,Bob Knight,Bob,Knight,0
2688,Brandin Knight,Brandin,Knight,0
202688,Brandon Knight,Brandon,Knight,0
1510,Brevin Knight,Brevin,Knight,0
1630233,Nathan Knight,Nathan,Knight,1
1861,Negele Knight,Negele,Knight,0
77288,Ron Knight,Ron,Knight,0
77289,Toby Knight,Toby,Knight,0
969,Travis Knight,Travis,Knight,0
77291,Lee Knorek,Lee,Knorek,0
77292,Dick Knostman,Dick,Knostman,0
77293,Rod Knowles,Rod,Knowles,0
1628995,Kevin Knox II,Kevin,Knox II,1
77294,Bart Kofoed,Bart,Kofoed,0
77295,Don Kojis,Don,Kojis,0
1631132,Christian Koloko,Christian,Koloko,1
77296,Milo Komenich,Milo,Komenich,0
77297,Howard Komives,Howard,Komives,0
402,Jon Koncak,Jon,Koncak,0
1629723,John Konchar,John,Konchar,1
77299,Bud Koper,Bud,Koper,0
77300,Joe Kopicki,Joe,Kopicki,0
1627788,Furkan Korkmaz,Furkan,Korkmaz,1
77301,Frank Kornet,Frank,Kornet,0
1628436,Luke Kornet,Luke,Kornet,1
101117,Yaroslav Korolev,Yaroslav,Korolev,0
2594,Kyle Korver,Kyle,Korver,0
77302,Len Kosmalski,Len,Kosmalski,0
77303,Andy Kostecka,Andy,Kostecka,0
77304,Harold Kottman,Harold,Kottman,0
201585,Kosta Koufos,Kosta,Koufos,0
77305,Tom Kozelko,Tom,Kozelko,0
77306,Arvid Kramer,Arvid,Kramer,0
77307,Barry Kramer,Barry,Kramer,0
77308,Joel Kramer,Joel,Kramer,0
77309,Dan Kraus,Dan,Kraus,0
77310,Herb Krautblatt,Herb,Krautblatt,0
203139,Viacheslav Kravtsov,Viacheslav,Kravtsov,0
77311,Jim Krebs,Jim,Krebs,0
1630249,Vit Krejci,Vit,Krejci,1
77312,Wayne Kreklow,Wayne,Kreklow,0
77313,Tom Kron,Tom,Kron,0
77314,Tom Kropp,Tom,Kropp,0
2420,Nenad Krstic,Nenad,Krstic,0
1474,Larry Krystkowiak,Larry,Krystkowiak,0
77316,Steve Kuberski,Steve,Kuberski,0
77317,Leo Kubiak,Leo,Kubiak,0
77318,Bruce Kuczenski,Bruce,Kuczenski,0
77319,Frank Kudelka,Frank,Kudelka,0
77320,John Kuester,John,Kuester,0
77322,Ray Kuka,Ray,Kuka,0
389,Toni Kukoc,Toni,Kukoc,0
1629083,Arnoldas Kulboka,Arnoldas,Kulboka,0
1630228,Jonathan Kuminga,Jonathan,Kuminga,1
77323,Kevin Kunnert,Kevin,Kunnert,0
77324,Mitch Kupchak,Mitch,Kupchak,0
77325,Charles Kupec,Charles,Kupec,0
1629066,Rodions Kurucs,Rodions,Kurucs,0
201633,Rob Kurz,Rob,Kurz,0
2825,Ibrahim Kutluay,Ibrahim,Kutluay,0
1628398,Kyle Kuzma,Kyle,Kuzma,1
203136,Ognjen Kuzmic,Ognjen,Kuzmic,0
1627851,Mindaugas Kuzminskas,Mindaugas,Kuzminskas,0
77327,Fred LaCour,Fred,LaCour,0
1711,Raef LaFrentz,Raef,LaFrentz,0
77328,Tom LaGarde,Tom,LaGarde,0
1631222,Jake LaRavia,Jake,LaRavia,1
1601,Rusty LaRue,Rusty,LaRue,0
77340,Rudy LaRusso,Rudy,LaRusso,0
203897,Zach LaVine,Zach,LaVine,1
1627746,Skal Labissiere,Skal,Labissiere,0
77326,Sam Lacey,Sam,Lacey,0
363,Christian Laettner,Christian,Laettner,0
201802,Oliver Lafayette,Oliver,Lafayette,0
100263,Bill Laimbeer,Bill,Laimbeer,0
77329,Pete Lalich,Pete,Lalich,0
